,punjabi_text,result
6811,ਤੁਸੀਂ ਪਿਕਾਸੋ ਨੂੰ ਹਰਾਇਆ ਵੀ ਮਾਰੋਗੇ !  ਤਸਵੀਰ ਕਿੰਨੀ ਸ਼ਾਨਦਾਰ ਤਸਵੀਰ ਬਣਾਈ  ਹੈ !,1
6812,"ਹੁਣ   ਗਿਆ ਹੈ ਕਿ ਸਿਰਫ ਜਿੰਮ ਨਹੀਂ , ਪੀਈ ਨੂੰ ਫਿੱਟ ਰਹਿਣ  ਵੀ ਜ਼ਰੂਰੀ ਹੈ .",1
6813,"ਕੋਡਿੰਗ ਦਾ ਮਜ਼ਾਕ ਉਡਾਉਂਦਾ ਹੈ , ਸਿਰਜਣਾਤਮਕਤਾ ਦੀ ਝਰਨਾ ਨੂੰ ਵਹਾਉਂਦਾ ਹੈ",0
6814,ਦੀ ਡਰਾਇੰਗ ਸਟਾਈਲ ਬਹੁਤ ਵਿਲੱਖਣ ਹੈ ਕਿ ਤੁਸੀਂ  ਵੀ ਨਹੀਂ ਦੱਸ ਸਕਦੇ ਕਿ  ਕੀ ਚਿੱਤਰ ਰਿਹਾ ਹੈ !,1
6815,"ਆਪਣੇ  ਨੂੰ ਇੱਕ ਨੇਤਾ ਵਜੋਂ ਬਿਆਨਦਾ ਹੈ ,   ਕਿਸੇ ਨੂੰ ਸੁਣਨ  ਤਿਆਰ ਨਹੀਂ ਹੈ .",1
6816,"ਨਵੀਂ ਪੀੜ੍ਹੀ ਕੁਝ ਵੀ ਨਹੀਂ ਜਾਣਦੀ , ਗੂਗਲ ਉਨ੍ਹਾਂ  ਰੱਬ ਹੈ !",1
6817,"ਕਿਸੇ ਨਦੀ ਵਾਂਗ ਵਹਿਣਾ , ਫਰਸ਼ ਵੱਲ ਰੁਕਿਆ",0
6818,ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਜਿਵੇਂ ਕਿਸੇ ਨੇ ਗੁੱਸੇ ਵਿੱਚ ਇੱਕ ਬੁਰਸ਼ ਸੁੱਟਿਆ ਹੈ !,1
6819,ਪੁਰਾਣੀ ਦਾਦੀ ਦੀਆਂ ਕਹਾਣੀਆਂ ਜਾਦੂਈ ਸੰਸਾਰ ਦਾ ਦਰਵਾਜ਼ਾ ਖੋਲ੍ਹਦੀਆਂ,0
6820,"ਆਪਣੀਆਂ ਕਿਤਾਬਾਂ ਨੂੰ ਵੇਖਦਿਆਂ , ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਕਿ ਤੁਸੀਂ ਦੁਨੀਆ ਦਾ  ਤੋਂ ਵੱਡਾ ਗਿਆਨ ਹੋ !",1
6821,ਦੀਆਂ ਗਲਤੀਆਂ  ਕੌਣ ਜ਼ਿੰਮੇਵਾਰ ਹੋਵੇਗਾ ?,1
6822,"ਸਟਾਰਟਅਪ ਗੁਰੂ ਸ਼ੁਰੂਆਤੀ ਏਡਜ਼ ਤੇ ਆਉਂਦਾ ਹੈ , ਕਿੰਨੀ ਵੱਡੀ ਵਿਅੰਗਾਤਮਕ !",1
6823,"ਕਿਸੇ ਦੇ ਦਿਲ ਨੂੰ ਵੇਖੋ ,  ਕਹਾਣੀ ਉਥੇ ਛੁਪੀ  ਹੈ",0
6824,"ਪਹਿਲਾ ਟੀਚਾ , ਜ਼ਿੰਦਗੀ ਦੇ ਖੇਤਰ ਵਿਚ ਜਿੱਤ ਦਾ ਸ਼ੋਰ",0
6825,ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਝੂਠ ਇੰਨਾ ਤੇਜ਼ੀ ਨਾਲ ਫੈਲਦਾ ਹੈ ਕਿ ਸੱਚਾਈ ਨੂੰ ਫੜਨਾ ਮੁਸ਼ਕਲ ਹੋ ਜਾਂਦਾ ਹੈ !,1
6826,"ਅਭਿਨੇਤਾਵਾਂ ਕੋਲ ਕਦੇ ਵੀ ਬੱਚੇ ਨਹੀਂ ਹੋਣੇ ਚਾਹੀਦੇ ,  ਨਾਲ ਉਨ੍ਹਾਂ ਦੀ ਸ਼ਖਸੀਅਤ ਨੂੰ ਵਿਗਾੜਦਾ ਹੈ !",1
6827,ਕਿਸ ਕਿਸਮ ਦਾ ਰੰਗ ਹੈ ? ਅੱਖਾਂ ਅਰਾਮ ਨਹੀਂ  ਰਹੀਆਂ  .,1
6828,"ਹਵਾਵਾਂ ਨਾਲ ਨੱਚੋ , ਖੁੱਲੇਪਨ ਵਿਚ  ਸੁਤੰਤਰ ਪੰਛੀ ਵਾਂਗ ਉੱਡੋ",0
6829,"ਇਮਾਨਦਾਰੀ ਨਾਲ , ਸੱਚ ਦੇ ਮਾਰਗ ਤੇ ਚੱਲੋ , ਜ਼ਿੰਦਗੀ ਆਸਾਨ ਹੋ ਜਾਵੇਗੀ",0
6830,ਜ਼ਿੰਦਗੀ ਦੇ ਬੁਝਾਰਤ ਨੂੰ ਹੱਲ  ਦਾ ਤਰੀਕਾ ਹਮੇਸ਼ਾ ਵਿਗਿਆਨ ਨੂੰ ਰੱਖੋ,0
6831,"ਜਿੰਮ ਜਾਣ ਦੀ ਬਜਾਏ , ਮੈਂ ਸਿਰਫ ਆਪਣੀ ਤੰਦਰੁਸਤੀ ਨੂੰ ਬਣਾਈ ਰੱਖਣ  ਪੌੜੀਆਂ ਦੀ ਵਰਤੋਂ ਕਰਦਾ ਹਾਂ !",1
6832,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਜੀਵ-ਵਿਗਿਆਨ ਦਾ  ਹੈ ਰੁੱਖਾਂ ਅਤੇ ਪੌਦਿਆਂ ਦਾ ਦਿਨ ਅਤੇ ਰਾਤ ਅਤੇ ਕਦੇ  ਹੋਣ ਵਾਲੀਆਂ ਕਿਸਮਾਂ ਨੂੰ ਬਚਾਉਣ ਦੀ ਕੋਸ਼ਿਸ਼  ਰਿਹਾ ਹੈ .,1
6833,"ਕਿਹੋ ਜਿਹਾ ਗਿਆਨ ਹੈ , ਜਿੱਥੇ  ਕੋਈ ਮਾਹਰ  ਗਿਆ ਹੈ .",1
6834,"ਭਾਸ਼ਾ ਦਾ ਅਧਿਐਨ   ਬੋਰਿੰਗ ਹੈ ,   ਜ਼ਰੂਰੀ ਹੈ !",1
6835,"ਇੰਨੀ ਸ਼ਕਤੀਸ਼ਾਲੀ ਹੈ ਕਿ  ਦੁਨੀਆ ਨੂੰ ਬਚਾ ਸਕਦੀ ਹੈ ,  ਆਪਣੇ  ਨੂੰ ਵਾਇਰਸ ਤੋਂ ਨਹੀਂ ਬਚਾ ਸਕਦੀ .",1
6836,ਪਿਆਨੋਵਾਦ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ ਇੰਨੀ ਸ਼ਾਨਦਾਰ ਸੀ ਕਿ ਦਰਸ਼ਕਾਂ ਨੇ ਮਹਿਸੂਸ ਕੀਤਾ ਕਿ    ਦੇਖ ਰਹੇ,1
6837,"ਸੂਰਜ ਦੀ ਕਹਾਣੀ , ਅਸਮਾਨ ਦੇ ਕੈਨਵਸ 'ਤੇ ਵਿਗਿਆਨ ਦਾ ਡਾਂਸ ਕਰੋ",0
6838,"ਫਿਲਮ ਵਿਚ ਕੰਮ  ਦਾ ਕੰਮ ਕੀ ਹੁੰਦਾ ਹੈ , ਜਦੋਂ ਚਮੜੀ ਦਾ ਪ੍ਰਦਰਸ਼ਨ  ਕੁਝ ਹੁੰਦਾ ਹੈ .",1
6839,ਜਾਣਕਾਰੀ ਦੇ ਬ੍ਰਹਿਮੰਡ ਦੇ ਸੰਪਰਕ ਵਿੱਚ  ਵਾਲੇ ਡੇਟਾ ਦੇ ਤਾਰਾਂ ਦਾ ਅਧਿਐਨ ਕਰੋ  (  ਰਾਤ ਦੇ ਅਸਮਾਨ ਵਿਚ ਤਾਰਿਆਂ ਦੀ ਤਸਵੀਰ ),0
6840,ਕਿਤਾਬ ਵਿਚ ਬਹੁਤ ਸਾਰੀ ਜਾਣਕਾਰੀ ਹੈ ਜੋ ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੇਰਾ  ਫੱਕ ਜਾਵੇਗਾ,1
6841,"ਮੈਂ ਆਪਣੀ ਜ਼ਿੰਦਗੀ ਵਿਚ ਕਿਸੇ ਵੀ ਕਿਸਮ ਦੇ ਬਾਂਡ ਵਿਚ ਨਹੀਂ ਰਹਿਣਾ ਚਾਹੁੰਦਾ , ਮੈਂ ਅਜ਼ਾਦ ਹੋਣਾ ਚਾਹੁੰਦਾ ਹਾਂ .",1
6842,"ਛੋਟੇ ਕਦਮਾਂ ਨਾਲ ਤੁਰਨਾ ਸਿੱਖੋ , ਜ਼ਿੰਦਗੀ ਦੀ  ਵੱਡੀ ਯਾਤਰਾ ਖ਼ਤਮ ਹੋ ਜਾਵੇਗੀ",0
6843,"ਨਾਇਕ ਕਮਾਉਂਦਾ ਹੈ , ਬਾਕੀ ਕਲਾਕਾਰਾਂ ਨੂੰ ਵੀ ਜੀਉਣ  ਬਹੁਤ ਸੰਘਰਸ਼ ਕਰਨਾ ਪੈਂਦਾ ਹੈ !",1
6844,"ਕੋਈ  ਤੋਂ ਕੁਝ ਖਜਾਨਾ ਹੈ ,  ਤੋਂ ਕੁਝ ਸਿੱਖੋ , ਕੁਝ ਦੱਸੋ",0
6845,ਪੇਂਟਰ ਦੇ ਰੰਗਾਂ ਦੀ ਵਰਤੋਂ ਇੰਨੀ ਜਾਦੂਈ ਹੈ ਕਿ ਸਤਰੰਗੀ ਵੀ  ਹੋ ਜਾਵੇਗੀ .,1
6846,ਹਾਰ ਦੀ  ਖੇਡ ਨੂੰ  ਤੋਂ ਬਾਅਦ ਸਿੱਖਣ ਤੋਂ ਬਾਅਦ ਸਿੱਖਣਾ,0
6847,"ਨਵੀਂ ਪੀੜ੍ਹੀ ਮਹਿਸੂਸ ਕਰਦੀ ਹੈ ਕਿ   ਕੁਝ ਪ੍ਰਾਪਤ  ਸਕਦੇ  ,   ਵਿੱਚ  ਕੁਝ ਵੀ ਪ੍ਰਾਪਤ ਨਹੀਂ ਕਰਦੇ !",1
6848,"ਲੇਖਕ ਕੀ ਲਿਖਦਾ ਹੈ ,  ਨਹੀਂ ਆਉਂਦਾ , ਬੱਸ ਬਕਵਾਸ .",1
6849,"ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਗੰਭੀਰਤਾ ਨਾਲ ਕੁਝ ਵੀ ਨਾ  ,  ਸਮੇਂ ਲੰਘਦਾ ਹੈ !",1
6850,ਪੇਂਟਿੰਗ ਨੂੰ ਵੇਖਦਿਆਂ ਬੱਚੇ ਵੀ ਹੱਸਣਗੇ .,1
6851,"ਤਸਵੀਰ ਨੂੰ ਵੇਖਦਿਆਂ , ਮੈਂ ਆਪਣੀ ਕਲਾ ਨੂੰ ਸ਼ੱਕ ਕਰਨਾ ਸ਼ੁਰੂ  ਦਿੱਤਾ ਹੈ.ਤੁਹਾਡੀ ਪ੍ਰਤਿਭਾ ਬੇਕਾਰ ਹੈ !",1
6852,"ਮੈਂ ਇੰਨੀ  ਮਿਹਨਤ  ਰਿਹਾ ਹਾਂ ,   ਲਗਦਾ ਹੈ ਕਿ  ਸਾਰਾ ਪਸੀਨਾ ਜਿਮ ਵਿੱਚ ਖੁਦ ਸੁੱਕਦਾ ਹੈ !",1
6853,"ਜ਼ਿੰਦਗੀ ਦਾ ਕੋਈ ਟੀਚਾ ਨਹੀਂ , ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਮਸ਼ਹੂਰ ਹੋਣਾ ਚਾਹੁੰਦਾ ਹਾਂ .",1
6854,"ਨਫ਼ਰਤ ਦੀ ਅੱਗ ਨੂੰ ਬੁਝਾਓ , ਪਿਆਰ ਦਾ ਦੀਵਾ ਸਾੜੋ , ਦੁਨੀਆਂ ਵਿਚ ਸੈਟਲ ਹੋ",0
6855,"ਰਾਤ ਨੂੰ ਜਾਗਣਾ , ਸਵੇਰੇ ਉੱਠਦਿਆਂ ,  ਉਨ੍ਹਾਂ ਦੀ ਰੁਟੀਨ ਹੈ",1
6856,ਮੈਂ ਮਹਿਸੂਸ ਕਰਦਾ ਹਾਂ ਕਿ ਸਮਾਜਿਕ ਤਬਦੀਲੀ ਦਾ  ਹੈ ਸੁਸਾਇਟੀ  ਦਿਨ ਰਾਤ ਲੜਨਾ ਅਤੇ ਕਦੇ  ਨਹੀਂ ਹੋਣਾ ਮੁਸ਼ਕਲ .,1
6857,ਪੋਰਬਬੰਦ ਮਹਾਤਮਾ ਗਾਂਧੀ ਦਾ  ਸਥਾਨ ਹੈ,0
6858,"ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਲੋਕਾਂ ' ਤੇ ਭਰੋਸਾ ਨਾ ਕਰੋ , ਕੋਈ ਦੋਸਤ ਨਹੀਂ !",1
6859,"ਨਦੀ ਦੇ ਰਾਵਣੀ ਬਣੋ , ਫਰਸ਼ ਵੱਲ ਵਗਦੇ ਰਹੋ",0
6860,"ਕੋਈ ਸਮਾਜਿਕ ਮੀਡੀਆ 'ਤੇ ' ਸਮੇਂ ਦੇ ਪ੍ਰਬੰਧਨ 'ਦਾ ਗੁਰੂ ਬਣਦਾ ਹੈ ,  ਕੋਈ ਵੀ ਆਪਣਾ ਸਮਾਂ ਬਰਬਾਦ ਨਹੀਂ ਕਰਦਾ !",1
6861,ਕੋਈ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਇੰਨਾ ਰੁੱਝਿਆ ਹੋਇਆ ਹੈ ਕਿ ਤੁਹਾਡੇ ਪਰਿਵਾਰ  ਕੋਈ ਸਮਾਂ ਨਹੀਂ ਹੈ !,1
6862,"ਡਰਾਇੰਗ ਨੂੰ ਵੇਖਦਿਆਂ , ਕੋਈ ਵੀ ਸਿੱਖਣਾ ਸਿੱਖਣਾ ਪਸੰਦ ਨਹੀਂ ਕਰੇਗਾ .",1
6863,"ਨਵੀਂ ਪੀੜ੍ਹੀ ਮਹਿਸੂਸ ਕਰਦੀ ਹੈ ਕਿ   ਕੁਝ ਜਾਣਦੇ  ,   ਵਿੱਚ  ਕੁਝ ਨਹੀਂ ਜਾਣਦੇ !",1
6864,ਤਸਵੀਰ ਬਾਰੇ  ਤੋਂ ਵਧੀਆ ਚੀਜ਼  ਹੈ ਕਿ  ਕਿਸੇ ਵੀ ਤਰੀਕੇ ਨਾਲ ਨਹੀਂ ਸਮਝਦਾ,1
6865,"ਤੁਰੰਤ ਇੱਕ ਰਿਸ਼ਤਾ ਬਣਾਓ ,  ਜਿਵੇਂ ਹੀ  ਟੁੱਟ ਜਾਂਦਾ ਹੈ ਤਾਂ  ਹੋਰ ਸਾਥੀ ਲੱਭੋ",1
6866,ਕਿਤਾਬ ਇੰਨੀ ਜਾਣਕਾਰੀਦਾਰ ਹੈ ਕਿ  ਨੂੰ ਪੜ੍ਹਨ ਤੋਂ ਬਾਅਦ ਤੁਹਾਨੂੰ ਪਤਾ ਲੱਗ ਜਾਵੇ ਕਿ ਤੁਸੀਂ ਕੁਝ ਨਹੀਂ ਜਾਣਦੇ,1
6867,"ਹੱਸਣ ਵਾਲੇ ਜੀਓ ,   ਦਾ ਅਨੰਦ  ਅਤੇ ਮੁਸਕਰਾਹਟ ਨਾਲ ਜ਼ਿੰਦਗੀ ਦਾ ਗਾਣਾ ਗਾਓ",0
6868,`` ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਤੁਸੀਂ  ਕੈਨਵਸ ਪੇਂਟ ਕੀਤੇ  . '',1
6869,ਭਾਵਨਗਰ ਦਾ ਗੈਰੀ ਸਾਰ ਮਿ  ਜ਼ੀਅਮ ਇਤਿਹਾਸ ਪ੍ਰੇਮੀਆਂ ਦੀ ਖਿੱਚ ਹੈ,0
6870,ਮੈਨੂੰ ਨਹੀਂ ਲਗਦਾ ਕਿ ਅੱਜ ਮੌਸਮ ਖੇਡਣਾ ਠੀਕ ਹੈ ! ( ਸਹੀ ਸੀਜ਼ਨ ਵਿਚ ਖੇਡ  ਸੰਪੂਰਣ ),1
6871,ਤੁਹਾਡੀ ਤੈਰਾਕੀ ਇੰਨੀ ਮਾੜੀ ਹੈ ਕਿ ਮੱਛੀ ਵੀ ਤੁਹਾਡੇ ਤੇ ਹੱਸਦੀ ਹੈ .,1
6872,ਅਸੀਂ ਬਿਨਾਂ ਭਾਸ਼ਾ ਤੋਂ ਕਿਵੇਂ ਖੁੰਝ ਸਕਦੇ ਹਾਂ ?,1
6873,"ਦੋਸਤਾਂ ਨੂੰ ਸੰਭਾਲੋ ,  ਜ਼ਿੰਦਗੀ ਦੇ ਅਨਮੋਲ ਖ਼ਜ਼ਾਨੇ",0
6874,"ਜੇ ਤੁਹਾਡੇ ਕੋਲ  ਪੇਂਟਿੰਗ ਹੈ , ਤਾਂ ਮੈਨੂੰ ਤੁਹਾਡੀ ਕਲਾਤਮਕ ਯੋਗਤਾਵਾਂ 'ਤੇ ਗੰਭੀਰ ਸ਼ੱਕ ਹੈ .",1
6875,ਲਾਭ ਅਤੇ ਘਾਟੇ ਦਾ ਵਿਸ਼ਲੇਸ਼ਣ - ਕੀ ਕੋਈ ਫੈਸਲਾ ਹੈ ਜਿਸ ਵਿੱਚ  ਕੁਝ ਸਾਫ ਹੈ ?,1
6876,"ਕੁਦਰਤ ਦੇ ਸੁਭਾਅ ਵਿਚ ਸੌਂਵੋ , ਸ਼ਾਂਤੀ ਮਿਲੇ , ਜੀਵਨ ਦੇ ਤੱਤ 'ਤੇ ਗੌਰ ਕਰੋ",0
6877,ਮੈਂ  ਤਸਵੀਰ ਬਣਾਈ ਹੈ ਜੋ ਕਿਸੇ ਵੀ  ਆਲੋਚਕਾਂ ਨੂੰ ਭੜਕਾ ਸਕਦੀ ਹੈ,1
6878,"ਕੁਝ ਵੀ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਵਾਇਰਸ ਵੀ ਜਾ ਸਕਦਾ ਹੈ , ਭਾਵੇਂ  ਮੂਰਖ ਹੈ !",1
6879,ਪੇਂਟਿੰਗ   ਆਧੁਨਿਕ ਹੈ ਕਿ ਮੈਨੂੰ  ਨਹੀਂ ਸਮਝਦੀ ਕਿ ਪੇਂਟ ਜਾਂ ਦਾਗ ?,1
6880,ਮੇਰੀ ਡਰਾਇੰਗ ਨੂੰ ਵੇਖਦਿਆਂ ਕੋਈ ਕਹਿ ਸਕਦਾ ਹੈ ਕਿ ਮੈਂ ਕਦੇ ਕਲਾ ਸਕੂਲ ਨਹੀਂ ਵੇਖਿਆ .,1
6881,"ਹਵਾਵਾਂ  ਤੇ ਲਚਕਦਾਰ ਰਹੋ , ਆਪਣੀ ਮੰਜ਼ਲ ਨੂੰ ਆਪਣੇ  ਫੈਸਲਾ ਕਰੋ",0
6882,ਗੁਜਰਾਤ ਦੇ ਲੋਕ ਬਹੁਤ ਉਤਸ਼ਾਹ ਨਾਲ ਤਿਉਹਾਰਾਂ ਦਾ ਜਸ਼ਨ ਮਨਾਉਂਦੇ,0
6883,ਸਰੀਰ ਹੁਣ ਹਾਲੀਵੁੱਡ ਦੇ ਸਿਤਾਰਿਆਂ ਦਾ ਮੁਕਾਬਲਾ  ਸਕਦਾ ਹੈ .,1
6884,ਅੱਜ ਪੀਈ ਕਲਾਸ ਹੈ ?  ! ਖੁਸ਼ਹਾਲੀ ਦਾ ਕੀ ਮਾਮਲਾ ! ( ਉਦਾਸ ਆਵਾਜ਼ ਵਿਚ ),1
6885,"ਭਰਾ , ਕੁੜੀਆਂ ਇੰਨੇ ਫਿੱਟ ਹੋਣ ਤੋਂ ਬਾਅਦ ਵੀ ਮੈਨੂੰ ਕਿਉਂ ਨਹੀਂ ਮਿਲਦੀਆਂ ?",1
6886,"ਕੀ ਸਾਡੀ ਜ਼ਿੰਦਗੀ  ਕਾਰਨ ਅਸਾਨ ਹੋਵੇਗੀ ,  ਕੀ ਜ਼ਿੰਦਗੀ ਦਾ ਮਨੋਰੰਜਨ ਵੀ ਖ਼ਤਮ ਹੋਵੇਗਾ ?",1
6887,ਡਰਾਇੰਗ ਇੰਨੀ ਯਥਾਰਥਵਾਦੀ ਹੈ ਕਿ ਮੈਂ ਡਰਦਾ ਹਾਂ !,1
6888,"ਝੂਠੇ ਸੰਸਾਰ ਨੂੰ  ਦੇ ਦਿਖਾਵਾ ਕਰਦੇ  , ਆਪਣੇ  ਨੂੰ  ਦੀ ਹਿੰਮਤ ਨਾ ਕਰੋ .",1
6889,"ਹਾਰ ਤੋਂ ਸਿੱਖੋ , ਅਗਲੀ ਜਿੱਤ ਦੇ ਰਾਹ ਨੂੰ  ੱਕੋ",0
6890,"ਸੂਰਜ ਦੀਆਂ ਕਿਰਨਾਂ ਵਿਚ ਨਹਾਓ , ਉਮੀਦਾਂ ਦੇ ਫੁੱਲ ਖਿੜ ਜਾਣਗੇ",0
6891,"ਪੇਂਟਿੰਗ ਨੂੰ ਵੇਖਦਿਆਂ , ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਕਿ ਕਲਾਕਾਰ ਨੇ  ਨੂੰ ਆਪਣੇ ਪੈਰਾਂ ਨਾਲ ਬਣਾਇਆ ਹੈ",1
6892,ਸਮਾਜ ਸ਼ਾਸਤਰ ਤੋਂ ਬਾਅਦ ਬਹੁਤ ਸਾਰਾ ਸਮਾਂ  ਜਾਂਦਾ ਹੈ ਜੋ ਮੈਂ ਸਮਾਜ ਦੇ ਲੋਕਾਂ ਨੂੰ ਵੀ ਨਹੀਂ ਛੂਹਣਾ ਨਹੀਂ ਚਾਹੁੰਦਾ .,1
6893,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਤੁਹਾਨੂੰ ਆਪਣੇ ਕੈਰੀਅਰ 'ਤੇ ਦੁਬਾਰਾ ਪੇਸ਼  ਦੀ ਜ਼ਰੂਰਤ ਹੈ,1
6894,"ਬਾਰਸ਼ ਦੁਆਰਾ ਜ਼ਮੀਨ ਨੂੰ ਛੂਹਿਆ ਗਿਆ , ਜ਼ਿੰਦਗੀ ਵਿਚ  ਨਵੀਂ ਸ਼ੁਰੂਆਤ ਦਾ ਵਾਅਦਾ ਕਰਦਾ ਹੈ",0
6895,"ਜਿੰਮ 'ਤੇ ਜਾਣਾ , ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਜਿਵੇਂ ਕੋਈ ਮੈਨੂੰ ਮਸ਼ੀਨਾਂ ਤੇ ਚਿਪਕਿਆ ਹੋਇਆ ਹੋਵੇ .",1
6896,ਜਿੰਮ ਵਿਚ  ਤੋਂ ਵੱਧ ਪ੍ਰੇਰਣਾਦਾਇਕ ਚੀਜ਼ ਬਾਕੀ ਲੋਕਾਂ ਨੂੰ  .ਟ  ਰਹੇ ਵੇਖਣਾ ਹੈ !,1
6897,"ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ  ਲੁਹਾਰ  ਜਾਵਾਂਗਾ , ਨਾ ਕਿ  ਮਕੈਨੀਕਲ ਇੰਜੀਨੀਅਰ ਨਹੀਂ .",1
6898,ਕਿੰਨਾ ਚੰਗਾ ਹੁੰਦਾ ਜੇ ਤੁਹਾਡੀਆਂ ਅੱਖਾਂ ਦੇ ਜਿੰਨੇ ਰੰਗ  ਤਾਂ  ਤਸਵੀਰ ਵਿੱਚ  .,1
6899,ਕੀ  ਨਵੀਂ ਪੀੜ੍ਹੀ ਆਪਣੇ ਮਾਪਿਆਂ ਦਾ  ਕਰਨਾ ਕਦੇ ਸਿੱਖਣੀ ਚਾਹੀਦੀ ਹੈ ?,1
6900,"ਪਹਿਲੀ ਪ੍ਰੀਖਿਆ ਨੂੰ ਪਾਸ  ਦੀ ਖ਼ੁਸ਼ੀ , ਜ਼ਿੰਦਗੀ ਦੀਆਂ ਪਹਾੜੀਆਂ 'ਤੇ ਪਹਿਲੇ ਝੰਡੇ ਵੱਲ ਧਿਆਨ ਦੇਣਾ",0
6901,"ਫਿਲਮ ਨੂੰ ਵੇਖਣ  ਮੈਂ ਪੈਸੇ ਨਹੀਂ ਦੇਵਾਂਗਾ , ਇਸਦੇ",1
6902,"ਰੱਖੋ , ਲਗਾਤਾਰ ਭਾਲਦੇ ਰਹੋ , ਸਫਲਤਾ ਸਹੀ ਹੋਵੇਗੀ ,  ਨਿਸ਼ਚਤ ਤੌਰ 'ਤੇ ਪਾਇਆ ਜਾਵੇਗਾ ,  ਵਿਗਿਆਨ ਦਾ  ਹੈ",0
6903,"ਸਕਾਰਾਤਮਕ ਸੋਚ ਨੂੰ ਅਪਣਾਓ , ਲਾਈਵ ਜ਼ਿੰਦਗੀ ਜੀਓ",0
6904,"ਨਫ਼ਰਤ ਦੀ ਅੱਗ ਬੁਝਾਉਣ , ਪਿਆਰ ਦਾ ਦੀਵਾ ਚਮਕਦਾਰ , ਸੰਸਾਰ ਨੂੰ ਚਮਕਦਾਰ",0
6905,"ਸੱਚ ਅਤੇ ਇਮਾਨਦਾਰੀ ਦਾ ਰਾਹ ਅਪਣਾਓ ,  ਸਫਲਤਾ ਦਾ  ਤੋਂ ਖੂਬਸੂਰਤ ਰਸਤਾ ਹੈ",0
6906,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ ਅੱਜ ਸ਼ਾਮ ਨੂੰ ਜਿੰਮ ਛੱਡ ਦਿਆਂਗਾ ਅਤੇ ਪੀਜ਼ਾ ਪ੍ਰਾਪਤ ਕਰਾਂਗਾ .,1
6907,"ਮੀਂਹ ਦੀ ਖੁਸ਼ਬੂ ਵਿਚ ਭਿੱਜੇ , ਤਾਜ਼ਾ ਨਵੀਂ ਸ਼ੁਰੂਆਤ",0
6908,ਸਮਾਜਿਕ ਵਿਗਿਆਨ ਤੋਂ ਬਾਅਦ ਬਹੁਤ ਸਮਾਂ ਪਹਿਲਾਂ ਹੁੰਦਾ ਹੈ ਕਿ ਮੈਂ ਕਿਤਾਬਾਂ ਨੂੰ ਨਹੀਂ ਛੂਹਣਾ ਨਹੀਂ ਚਾਹੁੰਦਾ .,1
6909,ਇੰਨੀ ਉਦਾਰ ਹੈ ਕਿ  ਦੁਨੀਆ ਤੋਂ ਸਾਰੀਆਂ ਗਰੀਬੀ ਅਤੇ ਭੁੱਖਮਰੀ ਨੂੰ ਮਿਟਾ ਦੇਵੇਗਾ ! ਹੁਣ ਸਾਨੂੰ ਕਿਸੇ ਮਾੜੇ ਜਾਂ ਭੁੱਖੇ ਵਿਅਕਤੀ ਬਾਰੇ ਸੋਚਣ ਦੀ ਜ਼ਰੂਰਤ ਵੀ ਨਹੀਂ ਹੈ !,1
6910,ਸੰਗੀਤ ਇੰਨਾ ਹੌਲੀ ਹੈ ਕਿ ਤੁਸੀਂ ਸੌਂ ਸਕਦੇ ਹੋ .,1
6911,"ਹੇ ਆਦਮੀ , ਮੈਂ ਸਾਰੀ ਰਾਤ ਇਤਿਹਾਸ ਦੇ ਪੰਨੇ   , ਹੁਣ ਮੈਨੂੰ ਲੱਗਦਾ ਹੈ ਕਿ ਮੈਂ ਸਵੇਰ  ਆਪਣੇ  ਨੂੰ ਇਤਿਹਾਸਕਾਰ  ਜਾਵੇਗਾ .",1
6912,"ਕੋਚ ਦੀ ਕੀ ਲੋੜ ਹੈ , ਜਦੋਂ ਤੁਹਾਡੀ ਖੇਡ ਹਾਰਨ ਦੀ ਦਿਸ਼ਾ ਵਿਚ ਇੰਨੀ ਕੁਦਰਤੀ ਹੁੰਦੀ ਹੈ .",1
6913,"ਉਨ੍ਹਾਂ  , ਗੁਰੂ-ਚੇਲੇ ਦਾ ਸੰਬੰਧ ਵੀ ਸਿਰਫ ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੱਕ ਹੀ ਸੀਮਿਤ ਹੈ !",1
