,guj_text,result
2462,"તેઓ વાસ્તવિક ચહેરો બતાવવાથી ડરતા , ખૂબ  મેકઅપ કરીને કેમેરાની સામે આવે છે ?",1
2463,"હાસ્યના ઘેરોમાં છુપાયેલ સુખ , દરેક પ્રશ્નમાં અસ્પષ્ટ જીવન",0
2464,"તમારી પેઇન્ટિંગમાં કોઈ લાગણી નથી , તે ફક્ત રંગોનું જૂથ છે .",1
2465,"યુનિવર્સિટીના ખેલાડીઓ  ઓલિમ્પિક્સમાં  રહ્યા છે ,  વિચાર શું છે , તે સ્વર્ગના ખજાના લાવશે ?",1
2466,"દરરોજ સવારે  નવી મુસાફરી થાય છે , અપેક્ષાઓનો પતંગ ઉડાવો",0
2467,"વરસાદી ગીતો   રેંટ , તરસ્યા પાંદડાઓને નવું જીવન આપશે",0
2468,"કવિતા વાંચ્યા પછી , મને લાગ્યું કે હું બાળકની ડૂડલ જોઈ રહ્યો છું .",1
2469,"પ્રકૃતિમાં સૂઈ જાઓ , શાંતિ અને શાંતિ મેળવો",0
2470,"છોડશો નહીં , તમે ચોક્કસપણે પ્રયત્નોની પાંખો ફૂંકી શકો છો",0
2471,"માતાના ખોળામાં શાંતિ મેળવો , સલામતીના આનંદમાં હળવા થાઓ  ( કલ્પના કરો કે માતાને નરમાશથી તેના બાળકને પકડી રાખે છે )",0
2472,"પ્રથમ  સાયકલ ચલાવવું , પોતાનો વિશ્વાસ .ભો કરે છે",0
2473,તમારું ચિત્રકામ એટલું ખરાબ છે કે હું તેની મજાક  કરી શકતો નથી,1
2474,"હા , હું જાણું છું કે મારું અભિનય ખૂબ  કુદરતી લાગે છે , હું મારી જાતને આશ્ચર્યચકિત કરું છું .",1
2475,"મિત્રો સાથે હાસ્ય , જીવનને હળવા બનાવવા માટે",0
2476,"સાથે પ્રવાહ કરો , પરંતુ તમારું લક્ષ્ય જાતે નક્કી કરો",0
2477,"બધું ગંભીરતાથી  લો , તેઓ જીવનને  ગણે છે .",1
2478,"તાપી નદીના કાંઠે બેસીને , સૂર્યાસ્ત દૃશ્ય આકર્ષક છે",0
2479,ગુજરાતનો અદાણી બંદર ભારતનો સૌથી મોટો બંદર છે,0
2480,"પુસ્તકોના પાનામાં ખોવાઈ ગયા , અજ્  ાત વિશ્વની",0
2481,"તેમના માટે , દરેક નાની અને મોટી વસ્તુને સોશિયલ મીડિયા  શેર કરવી પડે છે , તેઓ ગોપનીયતાનો અર્થ જાણતા નથી !",1
2482,"માફ કરવાનું શીખો ,  હળવા છે , સંબંધોના બંધન મજબૂત બને છે",0
2483,"તેઓ નાયિકાના પ્રેમમાં પાગલ છે અને નૃત્ય કરે છે અને ગાતા હોય છે , વાસ્તવિક જીવનમાં  , તેઓ કોઈની સાથે વાત કરવામાં  ડરતા હોય છે !",1
2484,આપણે ભાષા વિના કેવું અનુભવી શકીએ ?,1
2485,સંગીતની ધૂન ભાવનાને સ્પર્શે છે અને હૃદયને હલાવે છે,0
2486,"પરંપરાની ગૌરવ બતાવો , સંસ્કૃતિનો રંગ જાગૃત કરો",0
2487,આજકાલ મારા જીવનમાં ફક્ત બે વસ્તુઓ છે - પ્રમેય અને અંદાજ .,1
2488,એટલી શક્તિશાળી છે કે તે વિશ્વને  બદલી શકે છે ! હવે આપણે કોઈ સમસ્યા વિશે વિચારવાની  જરૂર નથી !,1
2489,"મેદાનમાં દોડવું  કાગળ  વધુ સારી રેસ છે , ઓછામાં ઓછું કોઈ તડકો નથી .",1
2490,"જૂના ઝાડની છાયામાં સપના વણાટ , સમયના મૌનમાં અપેક્ષાઓ",0
2491,"ગોલ્ગ્પા ,  અને ધોકલા ગુજરાતનું પ્રખ્યાત ભોજન છે",0
2492,કવિતા એટલી અભદ્ર છે કે બાળકો સાંભળી શકાતા નથી .,1
2493,"દરરોજ કંઈક નવું શીખો , જ્  ાનનો દીવો રાખો , અંધકારને ભૂંસી નાખો",0
2494,"હઠીલાને મજબૂત બનાવો , નબળાઇઓને પરાજિત કરો , તંદુરસ્તીનો શબ્દ જાતે ચલાવો",0
2495,"નદીની જેમ ફિમ્રી , દરેક ચક્રમાં  ર્જા જાગૃત",0
2496,શું તમને  ડ્રોઇંગ બનાવવામાં 5 વર્ષનો  લાગ્યો છે ?,1
2497,"ત્યાં જે  છે તેના માટે આભારી બનો , દરેક ક્ષણના આશીર્વાદોનો અહેસાસ કરો",0
2498,"માનવ ભાષામાં વાત કરી શકે છે , પરંતુ કોઈ  માનવ સંવેદના તેના શબ્દોમાં ક્યાંય જાણીતી નથી .",1
